article_id,source,title,url,extracted_at_utc,query,media_cloud_story_count,media_cloud_matched_story_count,media_cloud_unique_hosts,media_cloud_story_ids,status
9ad87226-d284-4bd8-9873-f8977bc4dfc2,ABC 17 KMIZ News,QUESTION OF THE DAY: Should local communities have concerns about data center projects?,https://abc17news.com/news/top-stories/2025/12/05/question-of-the-day-should-local-communities-have-concerns-about-data-center-projects,2025-12-05T12:34:21.498559+00:00,"""QUESTION OF THE DAY: Should local communities have concerns about data center projects?""",0,0,,,ok
a9adda39-22ec-4329-944f-a7ab92eaff15,ABC 17 KMIZ News,Shannon Dowell’s buzzer-beater lifts Mizzou to ACC/SEC Challenge win over California,https://abc17news.com/sports/mizzou-tigers/mizzou-womens-basketball/2025/12/04/shannon-dowells-buzzer-beater-lifts-mizzou-to-acc-sec-challenge-win-over-california,2025-12-05T12:33:50.010947+00:00,"""Shannon Dowell’s buzzer-beater lifts Mizzou to ACC/SEC Challenge win over California""",0,0,,,ok
c4034529-4b21-4cdf-a1a8-6e4e1a7b95d4,ABC 17 KMIZ News,Jefferson City man charged with several counts of rape,https://abc17news.com/news/crime/2025/12/04/jefferson-city-man-charged-with-several-counts-of-rape,2025-12-05T00:14:10.146864+00:00,"""Jefferson City man charged with several counts of rape""",0,0,,,ok
37961f8b-1d2f-4e04-9f13-510ac0a0aede,Bolivar Herald Free Press,Bearcats basketball win over Panthers,"https://bolivarmonews.com/stories/bearcats-basketball-win-over-panthers,137468",2025-12-05T13:53:33.947998+00:00,"""Bearcats basketball win over Panthers""",0,0,,,ok
0178d441-b8b7-457d-8dd7-ff4085ecfe14,Bolivar Herald Free Press,Citizens Memorial Hospital names Dr. Staci Rogers as its next chief medical officer,"https://bolivarmonews.com/stories/citizens-memorial-hospital-names-dr-staci-rogers-as-its-next-chief-medical-officer,137478",2025-12-05T13:14:38.720095+00:00,"""Citizens Memorial Hospital names Dr. Staci Rogers as its next chief medical officer""",0,0,,,ok
04bfa413-9596-4b4c-b8f1-9f70d616e2f1,Branson Tri-Lakes News,This 'Game of Thrones' star is taking his search for climate solutions global,https://www.bransontrilakesnews.com/lifestyles/entertainment/article_4953736c-b217-528d-88a1-5c79f2df9861.html,2025-12-05T12:22:58.399777+00:00,"""This 'Game of Thrones' star is taking his search for climate solutions global""",3,3,insidenova.com|kdhnews.com|wvnews.com,9b377c38cf1f7419282c60ba62ee8f565eddea4b67e91551c0bbbdd99655edd9|dc91f2a15fd2f8798916335be6a36bd1cd2759c7e96ddc34c9176381502c6e8f|68e4d8e306ba31e40424292aaeb52de703deb8d1b93b7f8f0a071e67b4d1b949,ok
d1c38c90-9aec-4064-b3e1-91aeec6c568f,Branson Tri-Lakes News,Weed Extract Might Lower Dog Aggression,https://www.bransontrilakesnews.com/lifestyles/health/article_ec3aef11-a52a-5d87-9284-3b42976c5060.html,2025-12-05T12:21:36.106769+00:00,"""Weed Extract Might Lower Dog Aggression""",0,0,,,ok
a59884c8-11f6-424c-8088-274ccba123b5,Branson Tri-Lakes News,"Air Pollution Contributing To Clogged Arteries, Study Suggests",https://www.bransontrilakesnews.com/lifestyles/health/article_9eaeb8eb-bbd7-5413-8bf6-5443126df437.html,2025-12-05T12:17:43.580270+00:00,"""Air Pollution Contributing To Clogged Arteries, Study Suggests""",0,0,,,ok
e1642a56-8857-4d6a-bb04-a45847ad4f89,Centralia Fireside Guard,Centralia Panthers girls wrestling sweeps Mexico Quad - Centralia Fireside Guard,https://www.firesideguard.com/2025/12/04/sports/centralia-panthers-girls-wrestling-sweeps-mexico-quad,2025-12-05T06:23:15.525747+00:00,"""Centralia Panthers girls wrestling sweeps Mexico Quad - Centralia Fireside Guard""",0,0,,,ok
23e43dc9-1d52-441c-9c2a-39a6deff7fec,Christian County Headliner,DAV/RecruitMilitary to Host Virtual Veteran AND Military Spouse Hiring Event,"https://ccheadliner.com/stories/davrecruitmilitary-to-host-virtual-veteran-and-military-spouse-hiring-event,109429",2025-12-05T00:18:42.190543+00:00,"""DAV/RecruitMilitary to Host Virtual Veteran AND Military Spouse Hiring Event""",0,0,,,ok
d1130465-f65e-42a2-9790-52c743982ea4,Columbia Missourian,Battle boys basketball falls in first game of Hoopin' on the Hill Tournament,https://www.columbiamissourian.com/sports/battle-boys-basketball-falls-in-first-game-of-hoopin-on-the-hill-tournament/article_90b7586d-e014-4a42-aa4f-a8876f19f73b.html,2025-12-05T06:19:04.209497+00:00,"""Battle boys basketball falls in first game of Hoopin' on the Hill Tournament""",0,0,,,ok
0747289f-db7a-4bf7-be8e-bf65b1c5faed,Columbia Missourian,"Mizzou women's basketball survives defensive dogfight, beats Cal 68-67 in SEC/ACC Challenge thriller",https://www.columbiamissourian.com/sports/mizzou_womens_basketball/mizzou-womens-basketball-survives-defensive-dogfight-beats-cal-68-67-in-sec-acc-challenge-thriller/article_cf32c788-08eb-45c1-a1c7-81f0ab245990.html,2025-12-05T06:17:51.523888+00:00,"""Mizzou women's basketball survives defensive dogfight, beats Cal 68-67 in SEC/ACC Challenge thriller""",0,0,,,ok
2b26c101-99be-4c7b-a8a8-4ad689b225c4,Columbia Missourian,Blair Oaks seeks to make history with back-to-back state titles,https://www.columbiamissourian.com/sports/prep_sports/blairoaks/blair-oaks-seeks-to-make-history-with-back-to-back-state-titles/article_9d026a3b-a9b2-45ff-9f4a-0c8adc88d700.html,2025-12-05T00:21:30.250921+00:00,"""Blair Oaks seeks to make history with back-to-back state titles""",0,0,,,ok
94130eda-2c64-4347-a94b-0f1b7b212875,Daily American Republic,Willow Springs outlasts Twin Rivers 43,https://www.darnews.com/sports/willow-springs-outlasts-twin-rivers-43-41-for-the-lady-dawg-classic-championship-1fae9656,2025-12-05T06:36:57.524505+00:00,"""Willow Springs outlasts Twin Rivers 43""",0,0,,,ok
099ca991-2f4c-4bd8-af2e-218231da4f84,Daily American Republic,Habitat for Humanity of Poplar Bluff breaks ground on first house sinc...,https://www.darnews.com/news/habitat-for-humanity-of-poplar-bluff-breaks-ground-on-first-house-since-pandemic-c50bfa96,2025-12-05T00:21:18.345017+00:00,"""Habitat for Humanity of Poplar Bluff breaks ground on first house sinc...""",0,0,,,ok
e16a0fda-3f55-43d3-9d3a-3996c8615515,Dos Mundos Bilingual Newspaper,Trump announces ‘pause’ on migration,https://dosmundos.com/2025/12/04/trump-announces-pause-on-migration,2025-12-05T07:51:56.938320+00:00,"""Trump announces ‘pause’ on migration""",0,0,,,ok
2f1bddfb-e6dd-48c3-a12b-78020d51e4c3,Dos Mundos Bilingual Newspaper,Nebraska Hispanic grocery store to open location in Topeka,https://dosmundos.com/2025/12/04/nebraska-hispanic-grocery-store-to-open-location-in-topeka,2025-12-05T07:51:39.621122+00:00,"""Nebraska Hispanic grocery store to open location in Topeka""",0,0,,,ok
bbe7016a-bca9-42ce-96ae-bf5150856d70,Emissourian,Missouri appeals court rewrites ballot proposal to clarify a ‘yes’ would end right to abortion,https://www.emissourian.com/news/missouri-appeals-court-rewrites-ballot-proposal-to-clarify-a-yes-would-end-right-to-abortion/article_40fe0cbc-adc4-40bd-b8ee-f7f7da3248bb.html,2025-12-05T09:33:58.990323+00:00,"""Missouri appeals court rewrites ballot proposal to clarify a ‘yes’ would end right to abortion""",0,0,,,ok
1c675a6f-a86c-4796-a63d-55b021dfdbc6,Emissourian,Changes possible for Union baseball and softball concessions,https://www.emissourian.com/local_news/changes-possible-for-union-baseball-and-softball-concessions/article_4fcad7f2-890d-4a4f-8ed3-2f0bf3241575.html,2025-12-05T09:33:00.682802+00:00,"""Changes possible for Union baseball and softball concessions""",0,0,,,ok
8cc4bafb-996c-4120-9cd4-c0642e866d42,Jefferson City News Tribune/News Tribune,Man accused of planting pipe bombs before Jan. 6 attack is arrested,https://www.newstribune.com/news/2025/dec/05/man-accused-of-planting-pipe-bombs-before-jan-6,2025-12-05T13:36:23.855835+00:00,"""Man accused of planting pipe bombs before Jan. 6 attack is arrested""",0,0,,,ok
6625e8d0-ebeb-4e7b-bb76-b1c6e3f9dba6,Jefferson City News Tribune/News Tribune,Wall Street holds near records on quiet day of trading,https://www.newstribune.com/news/2025/dec/05/wall-street-holds-near-records-on-quiet-day-of,2025-12-05T12:49:39.151518+00:00,"""Wall Street holds near records on quiet day of trading""",0,0,,,ok
d60c2b81-04e3-4b72-b1b6-140a29ef4a99,Jefferson City News Tribune/News Tribune,Missouri women up to the challenge in win against California,https://www.newstribune.com/news/2025/dec/05/missouri-women-up-to-the-challenge-in-win-against-california,2025-12-05T07:20:11.205421+00:00,"""Missouri women up to the challenge in win against California""",0,0,,,ok
bbdd512a-f774-4328-9926-f1b1363371ce,Jefferson City News Tribune/News Tribune,Lions run past Cowboys for key victory,https://www.newstribune.com/news/2025/dec/04/lions-run-past-cowboys-for-key-victory,2025-12-05T07:16:28.334183+00:00,"""Lions run past Cowboys for key victory""",0,0,,,ok
b6beff5a-12bf-4725-a73e-f0ce9e44bf7a,KBIA,The World Cup draw is here. Here's why it matters — and how it will work,https://www.kbia.org/2025-12-05/the-world-cup-draw-is-here-heres-why-it-matters-and-how-it-will-work,2025-12-05T12:44:08.612965+00:00,"""The World Cup draw is here. Here's why it matters — and how it will work""",4,4,kunm.org|kpbs.org|npr.org|ksfr.org,df9d7e358ef88f0310db40a4311673520b9d562d39260295c1ef741a6ff1aef9|7c6c746560c09b49b9f61f5db2b07bb86406915ce5fed7acc6fcd20f0f7bcb70|460879022b6c52dc164542b6f6fc1eef5955163ca75222f6ba796de2b595dbe8|914bc6942369224464953ca2fd7bb7752fc72a9a35d1120d963e3c428b083aa3,ok
fa03f347-776d-44f7-854d-d3e4865180ac,KBIA,Supreme Court lets Texas use gerrymandered map that could give GOP 5 more House seats,https://www.kbia.org/2025-12-04/supreme-court-lets-texas-use-gerrymandered-map-that-could-give-gop-5-more-house-seats,2025-12-05T00:50:45.885814+00:00,"""Supreme Court lets Texas use gerrymandered map that could give GOP 5 more House seats""",11,11,spokanepublicradio.org|krwg.org|knkx.org|kenw.org|inquisitr.com|kanw.org|npr.org|tpr.org|kpbs.org|kunm.org|ksfr.org,858a90be7df83c89413da56c5362ca916b09d2047fba7fc0fe22025109dc4f8f|46da86f22f8e67f39679111e3f85a63342e646c5f7bf51ec26f4359ff6abb505|578f10b032109c7427df3db7aea82e531e621512e7bc0a7e26a945c428c937ec|0e651b013d682726fa9a356f9359211f75bf7d26d2d550513ed242cfc32b7741|1c8801f444d8f339958251cfab09d19004e0d859cf49fc1d4bf643c6f9e17b3a|68047b44a7b6190cb18969f6b48f96ea74140f24225c0a1e77db6f1faa5c09df|15acaa76a489f9bc66d45ab0b5543d631bfdbbbb254761e0925a4af6f0a79504|a480e7f16519e524f41a98c6ab93258a120b76bbcd192481b60f3036700bb16c|96798d0f1296a3b76a4d498e40f12881500363f36d47750492e2d9040f7c2510|0e9962fb36936a65f05a35c62f49609089112afd2d307c2a7c89291df9831c49|3403783c366f9cc20432f290f7bb20b345c563f357347a86cf93b12c8201109f,ok
f9b5efbd-7d7a-421a-9362-5ab9101e8d5d,KCMO,Kenny Chesney Reveals That His Late Friend Jimmy Buffett’s Ashes Were Smuggled Into His Rock Hall Tribute,https://www.949kcmo.com/2025/12/04/kenny-chesney-reveals-that-his-late-friend-jimmy-buffetts-ashes-were-smuggled-into-his-rock-hall-tribute,2025-12-05T13:27:31.701592+00:00,"""Kenny Chesney Reveals That His Late Friend Jimmy Buffett’s Ashes Were Smuggled Into His Rock Hall Tribute""",4,4,ed.fm|kgrt.com|cow97.com|theclassicrockstation.com,1ca2000e3b777c8ce7a650f915278bc0e02d384cd44c0882b8b2f4241849733c|5415508263e61d167203ca6cd14213db77705f4f77762c58e5970e603ab0c839|f572d90489ccecf2a24c27d214912dd2d1d615bee7223cc026101c6b7d8b478b|7b1068bc2e55ca1ce9e9191b4c98df9edf65477e2cd9b2009ca4fe17716d6202,ok
695b4463-8ee7-4180-81ce-5cc045906f27,KCMO,Rosalía Announces 2026 Lux World Tour,https://www.949kcmo.com/2025/12/04/rosalia-announces-2026-lux-world-tour,2025-12-05T07:46:19.313619+00:00,"""Rosalía Announces 2026 Lux World Tour""",4,4,ed.fm|hypebeast.com|hot103.fm|933theq.com,eb964a11d629163edabbc2849a639bf6f04404cb0ada02f5a9d40b8a42aeb385|ff2458e38ed6e1c78da872fcb454885af67ad449ada6271fbbfd7df2f1064b6a|418a495fefafe7a5dd668dd3a4b7c1b2a6d17bd11006461948cac5cc2b6faaa1|7a804c9903f7837cb0af4b22d1d5d56e28363405b60463fb20461acaebcd1bc6,ok
1bb7803b-62f0-4ae7-9d0e-f08fa1d675e9,KCRG,Jefferson City hosts 20th annual Tree Lighting,https://krcgtv.com/news/local/jefferson-city-hosts-20th-annual-tree-lighting,2025-12-05T12:41:11.317364+00:00,"""Jefferson City hosts 20th annual Tree Lighting""",0,0,,,ok
02ac4fd8-374e-45d2-bc49-7d3604660f00,KCTV5,"US officials promise safety, ‘seamless’ transportation at World Cup ahead of Final Draw",https://www.kctv5.com/2025/12/04/us-officials-promise-safety-seamless-transportation-world-cup-ahead-final-draw,2025-12-05T09:42:49.078981+00:00,"""US officials promise safety, ‘seamless’ transportation at World Cup ahead of Final Draw""",0,0,,,ok
8b77d8a3-d03b-4f9c-a290-9cac07f36bc7,KCTV5,Kansas City hosts public forum for KCFD Chief finalists,https://www.kctv5.com/2025/12/05/kansas-city-hosts-public-forum-kcfd-chief-finalists,2025-12-05T08:55:01.461975+00:00,"""Kansas City hosts public forum for KCFD Chief finalists""",0,0,,,ok
1114fe59-623d-4118-8366-4b0fb4d66dd3,KFVS 12,Abortion to be topic of debate in Missouri’s next legislative session despite voters’ decisions,https://www.kfvs12.com/2025/12/05/abortion-be-topic-debate-missouris-next-legislative-session-despite-voters-decisions,2025-12-05T07:56:44.219382+00:00,"""Abortion to be topic of debate in Missouri’s next legislative session despite voters’ decisions""",0,0,,,ok
bbe916b8-813c-4a08-b05e-29e9d0696f20,KFVS 12,Navy admiral tells lawmakers there was no ‘kill all’ order in attack that killed drug boat survivors,https://www.kfvs12.com/2025/12/04/lawmakers-hear-navy-admiral-who-ordered-attack-that-killed-boat-strike-survivors,2025-12-05T01:48:48.079868+00:00,"""Navy admiral tells lawmakers there was no ‘kill all’ order in attack that killed drug boat survivors""",52,52,memeorandum.com|live5news.com|newschannel10.com|reviewjournal.com|wmbfnews.com|wistv.com,77edf3f0114533dc2a076867d3b5df45af24e8b54952879b925c25cca78816e7|8aa37aeca5d6a23c2f1d445f64649391453257c53adcaefb65ddc0fed29cd240|da513b8da44aaa6288ccfad1c774af800424058769d4b663f70563aa61c9493b|e674bfa64e1758a970301a064c3d2675b91ac855ebac3032c40340d3ce50681e|01dbd7b9dd070895f815aca634782d441fd6305abbc5d755f2417c4e783f753b|a4c868043b9fa4bec2550c5e30ae10a0ec00007caa1f46e2944ce8d5e6b30b3b|1ac1bc3c7b0f392347649a8654e7af6bc53c77f055b1d2acecb351dcc0aa74cc|c87e1127a3de87d67984d5a78fbbc4b65d28a7a51367f43ea8102232184f16c7|da5b5affce94be5205d884d5688b6f7697dbcad42cad673a6b0501de623e5e3b|3e049fb94e1f8be429f3e58634bfbc9855c1c58ab580ab4a95328c9e05324c24|bb529193d763cce0bce9dc0520971e0db16e19d727d15562e1e787ca6a4d11eb|4aaeeefe7d18d7a9b20963e3027b769a2c7fcf53ac1797516c2a847320670241|62a29b7e15cdf85150efee9d370040deba2a2bcbe57148ffa7aa60384ffa427d|949a670e6275dedaf781cc9c2abbcc6bf1780550655cac92c0bc234cf1973bdc|2868f95ebf8333b111dc037b848e88acd872abebe2e1bda48dc6068d715898c1|8246dfd73faba77d95bc11b6b2d15d8384ac17dcc195ea2d16792f4db0378f00|0cc687cce177516104c198ada457d3c632126ca2d564d41de22dc592910c8621|518dcc475d38bfe8fb7eecd6f23a0761a36f2357692397c823eb71a6f44d9778|03dc835fc30c56c4ddba23e6fa582b3dffeb93a95dd3c200a4182ee5566200bf|1645041ece91fe4a402f41f3cd50bd1df6c2ae5b092d85e4f2a8651699169f24|91aa84c347c98419fa5e2e267ba350d59fb7aa3d5da6f5b1adbaf67358f28b70|f26b2502ca5e2a4360877ffaa747d3ffd36045ce260a68010408dfb3d8d58ea3|32beee7ca462ede64f9fdd14953222035454dc0e76412a1736431d7d86a96a6f|d756a3b3b6114ef66168c0063ad2a039793918d8ab2f1500ff466cf7c90d4bf0|46ccc2c3f0e0b8916421584cefe59d95e33bf53f5cdd32228eec1f0d14ace54b|00d0aacd0efc23011757a39aa22b9c987b6808ec49e7407a5870f0dcb68b21de|bcbb127a3fabcdd9d7cd281ae3b458358dd204550b6289a9cc4d539509ee2da9|d952e6173ad11101ac974fbe3cd1c52fe1dfe08070a0168b7b8fa10bd4769da4|4da8a13636e7753b90475cfee146e14519f110a547e0269eccb3bc8cb4d1d414|1ac9d88a32bddb3538b76b0feb8aff87bd365d49baa4d58a3b550cdf81ca4442|3dcd9b7d1717959167e023bcc838c921c0228e5113b5a69e89e0a126e34590ea|2dd57d79d500497ab4ec6da627c24a6af0e4b89739f7065d9d2f5d6396549e5b|a56a0fd7b3a9e558ebc258dd44a6088b38b720008a01137adb6486fa096883df|2ca77b4d93b9265989ccca80bd13c2b386aa1e188f513c6fb15ac57ebebce5c0|6b96c6c328ce39a76869e53ff8726695c3b6cba33b610357b7a3a27fbd9db986|635fe08b46238af7f33e2278c13dd33d1080ef3fa28fd07ebca2ad0df5110031|eca4db6edeedc0f144eacf7fbe9d698404311443a5b201f5cc7568290d6582f6|93e8fe328550e7dad0a296751f8adadb235eafb617a108846e5282593a84058d|91e8977818341c861a616785968753c7977086e31206523f36b8f8f8b54b8506|0b0e57ad5684850e53e4116ad4086425bb97bf4fbd162f70e56a2f78480bbf20|060c99fb8c61169bab9ab3979763b88d1080e37c3512a1d7cfd662fb1b7424e3|99212c8090a629bae194aa68a083263eba565f741b883c76a7f1b2e297ca332e|8568de7544619ac87160bde50415dff37795527018e9ca27842b3b309acfd742|0335ec5fb4c4e0ceb1160ff3a2f762c5d253de3babb0e7ce06415717cf819fd9|5e2ec6e68ffd33b37921d0482ad4fabe1d4547a68bcd025809da2c5d8c328804|c96403b3f2b1082ddc71f85ab0da25769e756f5cc8b0878fd7f97f4ba5a664fd|abafcb5cc3e1d9baccf2d99569548b501a0276c38037bdd421dbdf5e2187d7a6|76bdde764fae7710bfbee8797014d3b3e178c96dfe497f26f8a079216a39ff02|323562cb57b3e03070c80d911af3ab2f217dca515070b96e9414f30435b1186b|4962afd1c9a4eaa9c75a686d1909439cbc81302dd6b2e595f91dcdc78562cac2|e59841b26b5edc9ef30728bef94666a8c0c2b4d43904efb27e068677d2de3149|28271e24a312b75c9e3a2c671c335779ac77facc488fc4b34a68f613dd8457ad,ok
455ba43d-3cec-48ca-befe-e7ac99bc829f,KFVS 12,Paducah police investigating after body found in wooded area,https://www.kfvs12.com/2025/12/04/paducah-police-investigating-after-body-found-wooded-area,2025-12-05T01:47:55.594552+00:00,"""Paducah police investigating after body found in wooded area""",0,0,,,ok
73110699-3fb3-4505-9fe0-42fc72ed6956,KFVS 12,Poplar Bluff city manager DUI arrest in Mississippi comes to light,https://www.kfvs12.com/2025/12/05/poplar-bluff-city-manager-dui-arrest-mississippi-comes-light,2025-12-05T01:46:26.575945+00:00,"""Poplar Bluff city manager DUI arrest in Mississippi comes to light""",0,0,,,ok
1e7ab9e6-d856-457c-8d42-ea225bbefde2,KFVS 12,Winter Wonderland Treasure Sale set for Dec. 6,https://www.kfvs12.com/2025/12/04/winter-wonderland-treasure-sale-set-dec-6,2025-12-05T00:39:57.191998+00:00,"""Winter Wonderland Treasure Sale set for Dec. 6""",0,0,,,ok
cd214561-4e2c-4a55-9407-f5287b49cae2,Kirksville Daily Express,Highway Patrol urges motorists to drive safe in winter weather,"https://www.kirksvilledailyexpress.com/stories/highway-patrol-urges-motorists-to-drive-safe-in-winter-weather,28496",2025-12-05T06:37:53.094410+00:00,"""Highway Patrol urges motorists to drive safe in winter weather""",0,0,,,ok
1e8e7d71-505b-44e7-aeba-60b07afd06e9,KMBC News 9,LEGO and FIFA announce new collaboration ahead of 2026 World Cup,https://www.kmbc.com/article/lego-fifa-2026-world-cup-set/69635249,2025-12-05T01:05:23.661312+00:00,"""LEGO and FIFA announce new collaboration ahead of 2026 World Cup""",0,0,,,ok
6e444c2c-a876-4578-8bb1-6aa9237fcedf,KMBC News 9,Appeals court rewrites Missouri abortion measure ballot language,https://www.kmbc.com/article/missouri-abortion-appeals-court-ballot-language/69636326,2025-12-05T00:42:04.182729+00:00,"""Appeals court rewrites Missouri abortion measure ballot language""",1,0,,,ok
29612d0b-168a-436c-b50d-4c8127c40a68,KMOV CBS,Mizzou chain crew member marks 52 years on sidelines,https://www.kmov.com/2025/12/04/mizzou-chain-crew-member-marks-52-years-sidelines,2025-12-05T14:38:40.842803+00:00,"""Mizzou chain crew member marks 52 years on sidelines""",0,0,,,ok
